826773560		3    
827778009		5    
828780708		2    
828865884		5    
829843682		4    
834184760		4    
834916825		5    
838407823		4    
842909988		3    
844660865		5    
846445081		4    
847993090		4    
851173087		4    
852639945		3    
852704760		4    
856882511		5    
861814154		 
862248631		4    
862609257		4    
870478121		3    
873286889		4    
876570212		2    
876755456		2    
881559154		3    
890409076		3    
892959341		4    
894884366		5    
895736053		4    
896156825		5    
900695644		3    
900735515		3    
901480676		5    
902479581		2    
905600669		3    
907323447		3    
907381751		5    
907823249		3    
907849262		3    
911041586		4    
912685824		5    
922990797		4    
923571030		н    
927173244		5    
928056752		5    
930142402		4    
933306363		4    
933559401		3    
940265544		5    
940797233		4    
947356783		3    
950420178		5    
957422848		4    
957778323		2    
959517113		3    
960327165		5    
961903169		3    
969001692		3    
970036861		2    
972348817		5    
973133549		4    
980448222		4    
983029161		3    
990148599		4    
993248712		5    
995985408		5    
999044371		3    
1006284845		4    
1019837295		2    
1021881693		н    
1021962843		4    
1034373815		4    
1039907119		5    
1040275581		3    
1040493815		4    
1040520307		3    
1046416422		2    
1046931849		5    
1056076466		 
1057215396		3    
1057641764		5    
1059866736		4    
1063113125		2    
1064197049		4    
1068356299		2    
1069715708		3    
1070490104		3    
1073746362		5    
1074076261		4    
1075081898		5    
1084536976		4    
1085033961		4    
1089632778		4    
1089721088		4    
1090870431		3    
1097419698		5    
1109347093		4    
1120109915		3    
1125145067		4    
1128446858		5    
1128597464		3    
1131310122		4    
1135098931		 
1139700949		4    
1154859794		4    
1157725030		2    
1161414168		3    
1169975971		2    
1177398352		4    
1199927502		2    
1204264181		 
1211240919		4    
1213795684		3    
1215973711		5    
1221759215		4    
1223517012		3    
1231016225		4    
1232504613		5    
1239287681		2    
1243094643		2    
1245823210		5    
1245839412		4    
1248489866		5    
1254216584		 
1263987233		5    
1267660724		2    
1268576011		 
1279131326		4    
1280577959		4    
1299752130		3    
1300251232		4    
1309734582		3    
1314622819		4    
1318994879		3    
1319415520		3    
1331977608		4    
1333134520		5    
1345892181		3    
1350148251		2    
1350722634		4    
1354400710		3    
1354750482		н    
1369481897		5    
1370297060		3    
1372800530		5    
1375288338		4    
1376169746		4    
1383048683		4    
1390642543		2    
1391063629		5    
1416572234		5    
1418535963		4    
1432585983		4    
1434851872		3    
1441098103		3    
1441114036		3    
1448760085		2    
1451024519		2    
1494344669		3    
1496470586		3    
1546677687		4    
1608662426		4    
1617254704		3    
1617738357		3    
1622134508		5    
1653622475		 
1656316818		3    
1656539053		4    
1659011592		5    
1660039394		3    
1698824907		3    
1733375281		4    
1741120674		4    
1746411191		2    
1750022665		4    
1756803811		5    
1774791219		4    
1798087854		5    
1799940623		3    
1823546844		2    
1843740428		2    
1856730088		н    
1860499002		4    
1876461455		3    
1892486794		2    
1896702472		5    
1901921993		4    
1903948467		2    
1919750546		3    
1952108192		3    
1958044740		5    
1979315870		5    
2005976023		5    
2009605515		4    
2105385052		4    
2107478134		4    
2109265021		3    
2129240610		2    
2140246121		4    
5004104315		н    
5075391241		4    
5104414778		н    
5106815853		5    
5116084915		3    
5197316987		2    
5208053511		3    
5223188380		3    
5232527479		5    
5235116591		3    
5241085117		5    
5280601168		4    
5353951845		4    
5364377886		2    
5372685825		3    
5373404810		3    
5402712950		4    
5406917402		3    
5443677213		5    
5448618775		4    
5477554688		4    
5493508008		3    
5496473781		3    
5535843139		5    
5538998594		н    
5562548588		н    
5569187575		5    
5588454005		5    
5625734635		5    
5788720416		4    
173272420	2    
192595267	3    
206971305	3    
207740861	3    
210939629	3    
210939629	3    
219953492	3  
229767093	3    
230146401	3    
257762995	2  
266415667	3    
267318706	3    
284647928	3    
289507380	3    
303079153	3    
312436553	3    
323157711	3    
323543502	3    
330061509	3    
349692605	2    
354617175	3    
356334852	3    
360825762	3    
364654190	2    
377272275	3    
378209038	3    
385423805	3    
387332168	3    
401012415	3    
403315464	3    
404947280	3    
407796912	3    
408004101	3    
410771084	3    
412333729	3    
414673125	3    
416633978	3    
417977718	3    
419571354	3    
419969992	3    
426939151	3    
429920053	2    
432180409	3    
439476112	3    
443034515	3    
443953629	3    
459439641	2    
462979747	3    
465309009	2    
472658093	3    
476841404	3    
481919114	3    
482197805	3    
497073007	2    
498288630	3    
498622051	2    
499052735	3    
501196400	3    
502365811	3    
513888228	3    
517715321	3    
531071677	3    
531132664	3    
532843120	3    
537436512	3  
543194105	3    
543819922	3    
550158265	2    
560723546	3    
562131884	3    
562262866	2    
562706515	3    
563982917	3    
566773107	3    
570410850	3    
570512991	3    
581030409	3    
584529471	3    
586455712	3    
590914146	 
598315111	2    
598711368	3    
599504746	3    
613920282	3    
621910857	3    
627001973	3    
627269886	3    
632141476	3    
633011980	3    
636173900	3    
637096938	2    
641478849	3    
644090975	2    
644522502	3    
646159034	3    
650073099	3    
661733394	3    
662984451	3    
666341331	3    
667390810	3    
670534377	3    
672751174	3    
675270743	2    
676138013	3    
681347571	3    
683558379	3    
689726387	3    
691585295	3    
693968892	3  
694144143	3    
695938988	3    
702663535	2    
703609939	3    
707202616	3    
709635441	3    
714564364	3    
716378119	3    
717604665	3    
724233682	3    
728425199	3    
728899023	3    
729474297	3    
735268799	3    
738672033	3    
739780360	3    
748833098	3    
748841668	3    
748965079	3    
751421270	3    
751683261	3    
753388843	3  
761735235	3    
766224878	3    
769320012	3    
769514792	3    
774544507	2    
779112164	3    
780421284	3    
780756656	3    
782593668	3    
784468617	3    
784687717	3    
785935666	3    
788003025	3    
789551439	2    
800866313	2    
801718701	3    
805663503	3    
806803035	3    
808511397	3    
809196456	3    
812837164	3    
813662095	3    
815606181	3    
817035174	3    
820205082	3    
822867265	3    
823641986	3    
826403506	3    
826773560	3    
827778009	3    
828780708	3    
828865884	3    
829843682	3    
834184760	3    
834916825	3    
838407823	3    
842909988	3    
844660865	3    
846445081	3    
847993090	3    
851173087	3    
852639945	3    
852704760	3    
856882511	3    
861814154	3    
862248631	2    
862609257	3    
870478121	3    
873286889	3    
876570212	3    
876755456	3    
881559154	3    
890409076	3    
892959341	3    
894884366	3    
895736053	3    
896156825	3    
900695644	3    
900735515	3    
901480676	3    
902479581	3    
905600669	3    
907323447	3    
907381751	3    
907823249	2    
907849262	3    
911041586	3    
912685824	3    
922990797	3    
923571030	2    
927173244	3    
928056752	3    
930142402	3    
933306363	3    
933559401	3    
940265544	3    
940797233	3    
947356783	3    
950420178	3    
957422848	3    
957778323	3    
959517113	3    
960327165	3    
961903169	3    
969001692	3    
970036861	3    
972348817	3    
973133549	3    
980448222	3    
983029161	3    
990148599	3    
993248712	3    
995985408	3    
999044371	3    
1006284845	3    
1019837295	3    
1021881693	2    
1021962843	3    
1034373815	3    
1039907119	3    
1040275581	3    
1040493815	3    
1040520307	3    
1046416422	3    
1046931849	3    
1056076466	3    
1057215396	3    
1057641764	3    
1059866736	3    
1063113125	3    
1064197049	3    
1068356299	3    
1069715708	3    
1070490104	2    
1073746362	3    
1074076261	3    
1075081898	3    
1084536976	3    
1085033961	3    
1089632778	3    
1089721088	3    
1090870431	3    
1097419698	3    
1109347093	3    
1120109915	3    
1125145067	3    
1128446858	3    
1128597464	3    
1131310122	3    
1135098931	2    
1139700949	3    
1154859794	3    
1157725030	3    
1161414168	3    
1169975971	2    
1177398352	3    
1199927502	3    
1204264181	3    
1211240919	3    
1213795684	3    
1215973711	3    
1221759215	3    
1223517012	3    
1231016225	3    
1232504613	3    
1239287681	3    
1243094643	2    
1245823210	3    
1245839412	3    
1248489866	3    
1254216584	2    
1263987233	3    
1267660724	2    
1268576011	3    
1279131326	3    
1280577959	3    
1299752130	2    
1300251232	3    
1309734582	3    
1314622819	3    
1318994879	3    
1319415520	3    
1331977608	3    
1333134520	3    
1345892181	3    
1350148251	2    
1350722634	3    
1354400710	3    
1354750482	2    
1369481897	3    
1370297060	3    
1372800530	3    
1375288338	3    
1376169746	3    
1383048683	3    
1390642543	3    
1391063629	3    
1416572234	3    
1418535963	3    
1432585983	3    
1434851872	3    
1441098103	3    
1441114036	3    
1448760085	3    
1451024519	3    
1494344669	3    
1496470586	3    
1546677687	3    
1608662426	3    
1617254704	3    
1617738357	3    
1622134508	3    
1653622475	 
1656316818	3    
1656539053	3    
1659011592	3    
1660039394	3    
1698824907	3    
1733375281	3    
1741120674	3    
1746411191	3    
1750022665	3    
1756803811	3    
1774791219	3    
1798087854	3    
1799940623	3    
1823546844	2    
1843740428	3    
1856730088	2    
1860499002	2    
1876461455	3    
1892486794	3    
1896702472	3    
1901921993	3    
1903948467	2    
1919750546	3    
1952108192	3    
1958044740	3    
1979315870	3    
2005976023	3    
2009605515	3    
2105385052	2    
2107478134	3    
2109265021	3    
2129240610	3    
2140246121	3    
5004104315	3    
5075391241	3    
5104414778	2    
5106815853	3    
5116084915	3    
5197316987	2    
5208053511	3    
5223188380	3    
5232527479	3    
5235116591	3    
5241085117	3    
5280601168	3    
5353951845	3    
5364377886	3    
5372685825	3    
5373404810	3    
5402712950	3    
5406917402	3    
5443677213	3    
5448618775	3    
5477554688	3    
5493508008	3    
5496473781	3    
5535843139	3    
5538998594	2    
5562548588	2    
5569187575	3    
5588454005	3    
5625734635	3    
5788720416	3    
173272420		3    
192595267		3    
206971305		3    
207740861		5    
210939629		4    
210939629		5    
219953492		5  
229767093		3    
230146401		2    
257762995		
266415667		2    
267318706		3    
284647928		5    
289507380		4    
303079153		4    
312436553		5    
323157711		5    
323543502		 
330061509		4    
349692605		 
354617175		4    
356334852		3    
360825762		5    
364654190		4    
377272275		4    
378209038		5    
385423805		3    
387332168		2    
401012415		3    
403315464		4    
404947280		3    
407796912		5    
408004101		4    
410771084		4    
412333729		5    
414673125		 
416633978		4    
417977718		3    
419571354		3    
419969992		2    
426939151		3    
429920053		 
432180409		3    
439476112		2    
443034515		4    
443953629		4    
459439641		н    
462979747		5    
465309009		2    
472658093		4    
476841404		5    
481919114		5    
482197805		4    
497073007		 
498288630		3    
498622051		2    
499052735		4    
501196400		5    
502365811		4    
513888228		4    
517715321		3    
531071677		5    
531132664		3    
532843120		3    
537436512		2  
543194105		3    
543819922		4    
550158265		н    
560723546		5    
562131884		4    
562262866		
562706515		4    
563982917		4    
566773107		
570410850		4    
570512991		4    
581030409		4    
584529471		3    
586455712		5    
590914146		 
598315111		3    
598711368		2    
599504746		3    
613920282		3    
621910857		3    
627001973		4    
627269886		3    
632141476		2    
633011980		3    
636173900		3    
637096938		2    
641478849		3    
644090975		2    
644522502		2    
646159034		4    
650073099		 
661733394		5    
662984451		3    
666341331		4    
667390810		4    
670534377		2    
672751174		 
675270743		2    
676138013		3    
681347571		4    
683558379		5    
689726387		4    
691585295		3    
693968892		3  
694144143		3    
695938988		2    
702663535		2    
703609939		3    
707202616		3    
709635441		4    
714564364		3    
716378119		3    
717604665		5    
724233682		3    
728425199		5    
728899023		3    
729474297		4    
735268799		5    
738672033		3    
739780360		н    
748833098		5    
748841668		3    
748965079		4    
751421270		4    
751683261		н    
753388843		4  
761735235		4    
766224878		4    
769320012		5    
769514792		2    
774544507		н    
779112164		5    
780421284		3    
780756656		5    
782593668		5    
784468617		4    
784687717		5    
785935666		3    
788003025		н    
789551439		3    
800866313		2    
801718701		5    
805663503		5    
806803035		3    
808511397		3    
809196456		2    
812837164		2    
813662095		4    
815606181		3    
817035174		3    
820205082		4    
822867265		3    
823641986		3    
826403506		4    
826773560		3    
827778009		5    
828780708		2    
828865884		5    
829843682		4    
834184760		4    
834916825		5    
838407823		4    
842909988		3    
844660865		5    
846445081		4    
847993090		4    
851173087		4    
852639945		3    
852704760		4    
856882511		5    
861814154		 
862248631		4    
862609257		4    
870478121		3    
873286889		4    
876570212		2    
876755456		2    
881559154		3    
890409076		3    
892959341		4    
894884366		5    
895736053		4    
896156825		5    
900695644		3    
900735515		3    
901480676		5    
902479581		2    
905600669		3    
907323447		3    
907381751		5    
907823249		3    
907849262		3    
911041586		4    
912685824		5    
922990797		4    
923571030		н    
927173244		5    
928056752		5    
930142402		4    
933306363		4    
933559401		3    
940265544		5    
940797233		4    
947356783		3    
950420178		5    
957422848		4    
957778323		2    
959517113		3    
960327165		5    
961903169		3    
969001692		3    
970036861		2    
972348817		5    
973133549		4    
980448222		4    
983029161		3    
990148599		4    
993248712		5    
995985408		5    
999044371		3    
1006284845		4    
1019837295		2    
1021881693		н    
1021962843		4    
1034373815		4    
1039907119		5    
1040275581		3    
1040493815		4    
1040520307		3    
1046416422		2    
1046931849		5    
1056076466		 
1057215396		3    
1057641764		5    
1059866736		4    
1063113125		2    
1064197049		4    
1068356299		2    
1069715708		3    
1070490104		3    
1073746362		5    
1074076261		4    
1075081898		5    
1084536976		4    
1085033961		4    
1089632778		4    
1089721088		4    
1090870431		3    
1097419698		5    
1109347093		4    
1120109915		3    
1125145067		4    
1128446858		5    
1128597464		3    
1131310122		4    
1135098931		 
1139700949		4    
1154859794		4    
1157725030		2    
1161414168		3    
1169975971		2    
1177398352		4    
1199927502		2    
1204264181		 
1211240919		4    
1213795684		3    
1215973711		5    
1221759215		4    
1223517012		3    
1231016225		4    
1232504613		5    
1239287681		2    
1243094643		2    
1245823210		5    
1245839412		4    
1248489866		5    
1254216584		 
1263987233		5    
1267660724		2    
1268576011		 
1279131326		4    
1280577959		4    
1299752130		3    
1300251232		4    
1309734582		3    
1314622819		4    
1318994879		3    
1319415520		3    
1331977608		4    
1333134520		5    
1345892181		3    
1350148251		2    
1350722634		4    
1354400710		3    
1354750482		н    
1369481897		5    
1370297060		3    
1372800530		5    
1375288338		4    
1376169746		4    
1383048683		4    
1390642543		2    
1391063629		5    
1416572234		5    
1418535963		4    
1432585983		4    
1434851872		3    
1441098103		3    
1441114036		3    
1448760085		2    
1451024519		2    
1494344669		3    
1496470586		3    
1546677687		4    
1608662426		4    
1617254704		3    
1617738357		3    
1622134508		5    
1653622475		 
1656316818		3    
1656539053		4    
1659011592		5    
1660039394		3    
1698824907		3    
1733375281		4    
1741120674		4    
1746411191		2    
1750022665		4    
1756803811		5    
1774791219		4    
1798087854		5    
1799940623		3    
1823546844		2    
1843740428		2    
1856730088		н    
1860499002		4    
1876461455		3    
1892486794		2    
1896702472		5    
1901921993		4    
1903948467		2    
1919750546		3    
1952108192		3    
1958044740		5    
1979315870		5    
2005976023		5    
2009605515		4    
2105385052		4    
2107478134		4    
2109265021		3    
2129240610		2    
2140246121		4    
5004104315		н    
5075391241		4    
5104414778		н    
5106815853		5    
5116084915		3    
5197316987		2    
5208053511		3    
5223188380		3    
5232527479		5    
5235116591		3    
5241085117		5    
5280601168		4    
5353951845		4    
5364377886		2    
5372685825		3    
5373404810		3    
5402712950		4    
5406917402		3    
5443677213		5    
5448618775		4    
5477554688		4    
5493508008		3    
5496473781		3    
5535843139		5    
5538998594		н    
5562548588		н    
5569187575		5    
5588454005		5    
5625734635		5    
5788720416		4    
173272420			3    
192595267			3    
206971305			3    
207740861			3    
210939629			3    
210939629			3    
219953492			3  
229767093			3    
230146401			3    
257762995			2  
266415667			3    
267318706			3    
284647928			3    
289507380			3    
303079153			3    
312436553			3    
323157711			3    
323543502			3    
330061509			3    
349692605			2 3   
354617175			3    
356334852			3    
360825762			3    
364654190			3    
377272275			3    
378209038			3    
385423805			3    
387332168			3    
401012415			3    
403315464			3    
404947280			3    
407796912			3    
408004101			3    
410771084			3    
412333729			3    
414673125			3    
416633978			3    
417977718			3    
419571354			3    
419969992			2 3   
426939151			3    
429920053			2    
432180409			3    
439476112			3    
443034515			3    
443953629			3    
459439641			2    
462979747			3    
465309009			3    
472658093			3    
476841404			3    
481919114			3    
482197805			2 3   
497073007			3    
498288630			3    
498622051			3    
499052735			3    
501196400			3    
502365811			3    
513888228			3    
517715321			3    
531071677			3    
531132664			3    
532843120			3    
537436512			2 3  
543194105			3    
543819922			3    
550158265			2 н   
560723546			3    
562131884			3    
562262866			2 2   
562706515			3    
563982917			3    
566773107			3    
570410850			3    
570512991			3    
581030409			3    
584529471			3    
586455712			3    
590914146			 
598315111			3    
598711368			3    
599504746			3    
613920282			3    
621910857			3    
627001973			3    
627269886			3    
632141476			3    
633011980			3    
636173900			3    
637096938			3    
641478849			3    
644090975			3    
644522502			3    
646159034			3    
650073099			2    
661733394			3    
662984451			2 2   
666341331			3    
667390810			3    
670534377			3    
672751174			2 3   
675270743			3    
676138013			3    
681347571			3    
683558379			3    
689726387			3    
691585295			3    
693968892			3  
694144143			3    
695938988			3    
702663535			3    
703609939			3    
707202616			3    
709635441			3    
714564364			3    
716378119			3    
717604665			3    
724233682			3    
728425199			3    
728899023			3    
729474297			3    
735268799			3    
738672033			3    
739780360			2 н   
748833098			3    
748841668			3    
748965079			3    
751421270			3    
751683261			3    
753388843			3  
761735235			3    
766224878			3    
769320012			3    
769514792			3    
774544507			2    
779112164			3    
780421284			3    
780756656			3    
782593668			3    
784468617			3    
784687717			3    
785935666			3    
788003025			3    
789551439			2 3   
800866313			3    
801718701			3    
805663503			3    
806803035			3    
808511397			3    
809196456			3    
812837164			2 2   
813662095			3    
815606181			3    
817035174			3    
820205082			3    
822867265			3    
823641986			3    
826403506			3    
826773560			3    
827778009			3    
828780708			2 3   
828865884			3    
829843682			3    
834184760			3    
834916825			3    
838407823			3    
842909988			3    
844660865			3    
846445081			3    
847993090			3    
851173087			3    
852639945			3    
852704760			3    
856882511			3    
861814154			3    
862248631			3    
862609257			3    
870478121			3    
873286889			3    
876570212			3    
876755456			3    
881559154			3    
890409076			3    
892959341			3    
894884366			3    
895736053			3    
896156825			3    
900695644			3    
900735515			3    
901480676			3    
902479581			3    
905600669			3    
907323447			3    
907381751			3    
907823249			3    
907849262			3    
911041586			3    
912685824			3    
922990797			3    
923571030			3    
927173244			3    
928056752			3    
930142402			3    
933306363			3    
933559401			3    
940265544			3    
940797233			3    
947356783			3    
950420178			3    
957422848			3    
957778323			3    
959517113			3    
960327165			3    
961903169			3    
969001692			3    
970036861			3    
972348817			3    
973133549			3    
980448222			3    
983029161			3    
990148599			3    
993248712			3    
995985408			3    
999044371			3    
1006284845			3    
1019837295			3    
1021881693			2    
1021962843			3    
1034373815			3    
1039907119			3    
1040275581			3    
1040493815			3    
1040520307			3    
1046416422			3    
1046931849			3    
1056076466			3    
1057215396			3    
1057641764			3    
1059866736			3    
1063113125			2 3   
1064197049			3    
1068356299			3    
1069715708			3    
1070490104			3    
1073746362			3    
1074076261			3    
1075081898			3    
1084536976			3    
1085033961			3    
1089632778			3    
1089721088			3    
1090870431			3    
1097419698			3    
1109347093			3    
1120109915			3    
1125145067			3    
1128446858			3    
1128597464			3    
1131310122			3    
1135098931			2    
1139700949			3    
1154859794			3    
1157725030			3    
1161414168			3    
1169975971			3    
1177398352			3    
1199927502			3    
1204264181			3    
1211240919			3    
1213795684			3    
1215973711			3    
1221759215			3    
1223517012			3    
1231016225			3    
1232504613			3    
1239287681			3    
1243094643			3    
1245823210			3    
1245839412			3    
1248489866			3    
1254216584			2    
1263987233			3    
1267660724			3    
1268576011			3    
1279131326			3    
1280577959			3    
1299752130			3    
1300251232			3    
1309734582			3    
1314622819			3    
1318994879			3    
1319415520			3    
1331977608			3    
1333134520			3    
1345892181			3    
1350148251			3    
1350722634			3    
1354400710			3    
1354750482			2    
1369481897			3    
1370297060			3    
1372800530			3    
1375288338			3    
1376169746			3    
1383048683			3    
1390642543			3    
1391063629			3    
1416572234			3    
1418535963			3    
1432585983			3    
1434851872			3    
1441098103			3    
1441114036			3    
1448760085			3    
1451024519			3    
1494344669			3    
1496470586			3    
1546677687			3    
1608662426			3    
1617254704			3    
1617738357			3    
1622134508			3    
1653622475			 
1656316818			3    
1656539053			3    
1659011592			3    
1660039394			3    
1698824907			3    
1733375281			3    
1741120674			3    
1746411191			3    
1750022665			3    
1756803811			3    
1774791219			3    
1798087854			3    
1799940623			3    
1823546844			3    
1843740428			3    
1856730088			2    
1860499002			3    
1876461455			3    
1892486794			3    
1896702472			3    
1901921993			3    
1903948467			3    
1919750546			3    
1952108192			3    
1958044740			3    
1979315870			3    
2005976023			3    
2009605515			3    
2105385052			2 2   
2107478134			3    
2109265021			3    
2129240610			2 2   
2140246121			3    
5004104315			3    
5075391241			3    
5104414778			2    
5106815853			3    
5116084915			3    
5197316987			3    
5208053511			3    
5223188380			3    
5232527479			3    
5235116591			3    
5241085117			3    
5280601168			3    
5353951845			3    
5364377886			3    
5372685825			3    
5373404810			3    
5402712950			3    
5406917402			3    
5443677213			3    
5448618775			3    
5477554688			3    
5493508008			3    
5496473781			3    
5535843139			3    
5538998594			2    
5562548588			2    
5569187575			3    
5588454005			3    
5625734635			3    
5788720416			3    
173272420				н    
192595267				2 3   
206971305				3    
207740861				5    
210939629				4    
210939629				5    
219953492				5  
229767093				3    
230146401				2 н   
257762995				 
266415667				2 2   
267318706				2 3   
284647928				4    
289507380				4    
303079153				5    
312436553				4    
323157711				2 4   
323543502				4    
330061509				3    
349692605				3    
354617175				4    
356334852				4    
360825762				4    
364654190				3    
377272275				5    
378209038				5    
385423805				2 3   
387332168				2 3   
401012415				3    
403315464				3    
404947280				2 3   
407796912				5    
408004101				4    
410771084				5    
412333729				4    
414673125				2    
416633978				4    
417977718				2 4   
419571354				3    
419969992				4    
426939151				4    
429920053				 
432180409				4    
439476112				2 3   
443034515				4    
443953629				5    
459439641				 
462979747				5    
465309009				5    
472658093				5    
476841404				5    
481919114				2 5   
482197805				2 2   
497073007				2    
498288630				2 4   
498622051				3    
499052735				3    
501196400				5    
502365811				3    
513888228				2 3   
517715321				4    
531071677				5    
531132664				3    
532843120				4    
537436512				2 3  
543194105				4    
543819922				5    
550158265				н н   
560723546				4    
562131884				2 3   
562262866				н 3   
562706515				5    
563982917				4    
566773107				4    
570410850				4    
570512991				5    
581030409				5    
584529471				4    
586455712				5    
590914146				 
598315111				3    
598711368				2 3   
599504746				2 3   
613920282				2 3   
621910857				3    
627001973				4    
627269886				4    
632141476				4    
633011980				2 3   
636173900				5    
637096938				3    
641478849				4    
644090975				2 2   
644522502				2 2   
646159034				3    
650073099				н    
661733394				5    
662984451				4    
666341331				5    
667390810				4    
670534377				3    
672751174				4    
675270743				4    
676138013				3    
681347571				5    
683558379				2 3   
689726387				4    
691585295				3    
693968892				2 2  
694144143				2 4   
695938988				4    
702663535				2 3   
703609939				3    
707202616				4    
709635441				3    
714564364				3    
716378119				2 2   
717604665				4    
724233682				3    
728425199				3    
728899023				2 3   
729474297				3    
735268799				2 3   
738672033				2 3   
739780360				н 2   
748833098				5    
748841668				3    
748965079				5    
751421270				5    
751683261				2 н   
753388843				5  
761735235				4    
766224878				4    
769320012				5    
769514792				2 3   
774544507				 
779112164				4    
780421284				4    
780756656				5    
782593668				5    
784468617				4    
784687717				3    
785935666				2    
788003025				н 2   
789551439				2 2   
800866313				2 2   
801718701				4    
805663503				5    
806803035				2 3   
808511397				3    
809196456				2 3   
812837164				2 4   
813662095				3    
815606181				3    
817035174				3    
820205082				3    
822867265				2 2   
823641986				2    
826403506				5    
826773560				3    
827778009				5    
828780708				2 3   
828865884				4    
829843682				4    
834184760				4    
834916825				2 3   
838407823				4    
842909988				4    
844660865				5    
846445081				4    
847993090				4    
851173087				5    
852639945				3    
852704760				4    
856882511				5    
861814154				5    
862248631				3    
862609257				4    
870478121				4    
873286889				2 4   
876570212				2 4   
876755456				3    
881559154				2 4   
890409076				2 4   
892959341				2 3   
894884366				4    
895736053				2 2   
896156825				5    
900695644				2 3   
900735515				4    
901480676				5    
902479581				3    
905600669				3    
907323447				5    
907381751				3    
907823249				4    
907849262				4    
911041586				3    
912685824				4    
922990797				4    
923571030				н н   
927173244				5    
928056752				4    
930142402				2 4   
933306363				2 3   
933559401				5    
940265544				5    
940797233				4    
947356783				2 3   
950420178				4    
957422848				4    
957778323				2 2   
959517113				4    
960327165				2 4   
961903169				3    
969001692				4    
970036861				3    
972348817				4    
973133549				3    
980448222				5    
983029161				3    
990148599				4    
993248712				5    
995985408				5    
999044371				3    
1006284845				2 3   
1019837295				5    
1021881693				н    
1021962843				2 3   
1034373815				4    
1039907119				2 4   
1040275581				2 3   
1040493815				2 3   
1040520307				4    
1046416422				3    
1046931849				3    
1056076466				5    
1057215396				4    
1057641764				4    
1059866736				5    
1063113125				3    
1064197049				4    
1068356299				5    
1069715708				2 2   
1070490104				5    
1073746362				4    
1074076261				4    
1075081898				4    
1084536976				4    
1085033961				5    
1089632778				5    
1089721088				2 3   
1090870431				3    
1097419698				4    
1109347093				5    
1120109915				4    
1125145067				5    
1128446858				5    
1128597464				4    
1131310122				4    
1135098931				 
1139700949				5    
1154859794				3    
1157725030				2 3   
1161414168				3    
1169975971				 
1177398352				4    
1199927502				3    
1204264181				2    
1211240919				5    
1213795684				2 3   
1215973711				4    
1221759215				4    
1223517012				3    
1231016225				4    
1232504613				4    
1239287681				3    
1243094643				2 3   
1245823210				5    
1245839412				4    
1248489866				4    
1254216584				н    
1263987233				4    
1267660724				2 2   
1268576011				2 3   
1279131326				3    
1280577959				3    
1299752130				4    
1300251232				4    
1309734582				4    
1314622819				4    
1318994879				2 3   
1319415520				3    
1331977608				4    
1333134520				5    
1345892181				4    
1350148251				4    
1350722634				4    
1354400710				н 3   
1354750482				н    
1369481897				4    
1370297060				3    
1372800530				5    
1375288338				4    
1376169746				4    
1383048683				4    
1390642543				4    
1391063629				5    
1416572234				5    
1418535963				5    
1432585983				3    
1434851872				5    
1441098103				4    
1441114036				4    
1448760085				3    
1451024519				2 2   
1494344669				3    
1496470586				5    
1546677687				5    
1608662426				3    
1617254704				5    
1617738357				3    
1622134508				4    
1653622475				 
1656316818				5    
1656539053				5    
1659011592				5    
